date,type,qte,pgmin,pgmax,pdmin,pdmax
2020-09-04,poulet (pac),,,,5720,5720
2020-09-04,bœuf avec os,,,,19000,19000
2020-09-04,bœuf sans os,,,,26000,26000
2020-09-04,ovin reforme,,,,18000,19000
2020-09-03,bœuf sans os,,,,26000,26000
2020-09-03,bœuf avec os,,,,18000,19000
2020-09-03,poulet (pac),,,,5720,5720
2020-09-03,escaloppe,,,,10800,12800
2020-09-03,agneau,,,,23000,27000
2020-09-03,ovin reforme,,,,18000,20000
2020-09-02,agneau,,,,26000,27000
2020-09-02,escaloppe,,,,10800,12800
2020-09-02,poulet (pac),,,,5720,5720
2020-09-02,bœuf avec os,,,,18000,19000
2020-09-02,bœuf sans os,,,,26000,26000
2020-09-02,ovin reforme,,,,18000,20000
2020-09-01,bœuf sans os,,,,26000,26000
2020-09-01,bœuf avec os,,,,18000,19000
2020-09-01,poulet (pac),,,,5750,5750
2020-09-01,escaloppe,,,,10800,11800
2020-09-01,agneau,,,,26000,27000
2020-09-01,ovin reforme,,,,18000,20000
2020-08-31,ovin reforme,,,,18000,20000
2020-08-31,agneau,,,,25000,26000
2020-08-31,escaloppe,,,,10300,11800
2020-08-31,poulet (pac),,,,5320,5500
2020-08-31,bœuf avec os,,,,18000,19000
2020-08-31,bœuf sans os,,,,26000,26000
2020-08-28,bœuf sans os,,,,26000,26000
2020-08-28,bœuf avec os,,,,18000,19000
2020-08-28,poulet (pac),,,,5320,5500
2020-08-28,escaloppe,,,,10300,11800
2020-08-28,agneau,,,,25000,26000
2020-08-28,ovin reforme,,,,18000,20000
2020-08-27,bœuf sans os,,,,26000,26000
2020-08-27,bœuf avec os,,,,18000,19000
2020-08-27,poulet (pac),,,,5320,5320
2020-08-27,escaloppe,,,,10200,11800
2020-08-27,agneau,,,,25000,26000
2020-08-27,ovin reforme,,,,18000,20000
2020-08-26,bœuf sans os,,,,26000,26000
2020-08-26,bœuf avec os,,,,18000,19000
2020-08-26,poulet (pac),,,,5320,5320
2020-08-26,escaloppe,,,,10200,11800
2020-08-26,agneau,,,,25000,26000
2020-08-26,ovin reforme,,,,18000,20000
2020-08-25,bœuf sans os,,,,26000,26000
2020-08-25,bœuf avec os,,,,18000,19000
2020-08-25,poulet (pac),,,,5320,5320
2020-08-25,escaloppe,,,,10200,11800
2020-08-25,agneau,,,,25000,26000
2020-08-25,ovin reforme,,,,18000,20000
2020-08-24,bœuf sans os,,,,26000,26000
2020-08-24,bœuf avec os,,,,18000,19000
2020-08-24,poulet (pac),,,,5320,5320
2020-08-24,escaloppe,,,,10200,11800
2020-08-24,agneau,,,,25000,26000
2020-08-24,ovin reforme,,,,18000,20000
2020-08-21,bœuf sans os,,,,26000,26000
2020-08-21,bœuf avec os,,,,18000,19000
2020-08-21,poulet (pac),,,,5320,5320
2020-08-21,escaloppe,,,,10250,10250
2020-08-21,agneau,,,,25000,26000
2020-08-21,ovin reforme,,,,0,0
2020-08-19,agneau,,,,25000,26000
2020-08-19,escaloppe,,,,10250,10250
2020-08-19,poulet (pac),,,,5320,5320
2020-08-19,bœuf avec os,,,,18000,19000
2020-08-19,bœuf sans os,,,,25000,26000
2020-08-19,ovin reforme,,,,0,0
2020-08-18,escaloppe,,,,11300,11500
2020-08-18,poulet (pac),,,,5350,5750
2020-08-18,bœuf avec os,,,,19000,19000
2020-08-18,bœuf sans os,,,,26000,26000
2020-08-18,agneau,,,,26000,26000
2020-08-18,ovin reforme,,,,0,0
2020-08-17,bœuf sans os,,,,0,0
2020-08-17,bœuf avec os,,,,0,0
2020-08-17,poulet (pac),,,,6325,6325
2020-08-17,escaloppe,,,,13200,13200
2020-08-17,agneau,,,,0,0
2020-08-17,ovin reforme,,,,0,0
2020-08-14,bœuf sans os,,,,0,0
2020-08-14,bœuf avec os,,,,0,0
2020-08-14,poulet (pac),,,,6325,6325
2020-08-14,escaloppe,,,,13200,13200
2020-08-14,agneau,,,,0,0
2020-08-14,ovin reforme,,,,0,0
2020-08-12,bœuf sans os,,,,0,0
2020-08-12,bœuf avec os,,,,0,0
2020-08-12,poulet (pac),,,,6325,6325
2020-08-12,escaloppe,,,,12800,13200
2020-08-12,agneau,,,,0,0
2020-08-12,ovin reforme,,,,0,0
2020-08-11,bœuf sans os,,,,0,0
2020-08-11,bœuf avec os,,,,0,0
2020-08-11,poulet (pac),,,,6325,6325
2020-08-11,escaloppe,,,,13200,13200
2020-08-11,agneau,,,,0,0
2020-08-11,ovin reforme,,,,0,0
2020-08-10,bœuf sans os,,,,0,0
2020-08-10,bœuf avec os,,,,0,0
2020-08-10,poulet (pac),,,,5750,5800
2020-08-10,escaloppe,,,,10800,11000
2020-08-10,agneau,,,,0,0
2020-08-10,ovin reforme,,,,0,0
2020-08-07,bœuf sans os,,,,0,0
2020-08-07,bœuf avec os,,,,0,0
2020-08-07,poulet (pac),,,,5750,5800
2020-08-07,escaloppe,,,,10800,10800
2020-08-07,agneau,,,,0,0
2020-08-07,ovin reforme,,,,0,0
2020-08-06,bœuf sans os,,,,0,0
2020-08-06,bœuf avec os,,,,0,0
2020-08-06,poulet (pac),,,,5650,5800
2020-08-06,escaloppe,,,,10800,11000
2020-08-06,agneau,,,,0,0
2020-08-06,ovin reforme,,,,0,0
2020-08-05,bœuf sans os,,,,0,0
2020-08-05,bœuf avec os,,,,0,0
2020-08-05,poulet (pac),,,,5650,5800
2020-08-05,escaloppe,,,,10800,11000
2020-08-05,agneau,,,,0,0
2020-08-05,ovin reforme,,,,0,0
2020-08-04,bœuf sans os,,,,0,0
2020-08-04,bœuf avec os,,,,0,0
2020-08-04,poulet (pac),,,,0,0
2020-08-04,escaloppe,,,,0,0
2020-08-04,agneau,,,,0,0
2020-08-04,ovin reforme,,,,0,0
2020-08-03,bœuf sans os,,,,0,0
2020-08-03,bœuf avec os,,,,0,0
2020-08-03,poulet (pac),,,,0,0
2020-08-03,escaloppe,,,,0,0
2020-08-03,agneau,,,,0,0
2020-08-03,ovin reforme,,,,0,0
2020-07-30,bœuf sans os,,,,25000,26000
2020-07-30,bœuf avec os,,,,19000,20000
2020-07-30,poulet (pac),,,,5300,5900
2020-07-30,escaloppe,,,,9800,12990
2020-07-30,agneau,,,,25000,27000
2020-07-30,ovin reforme,,,,18000,20000
2020-07-29,bœuf sans os,,,,26000,26000
2020-07-29,bœuf avec os,,,,19000,20000
2020-07-29,poulet (pac),,,,5300,6990
2020-07-29,escaloppe,,,,10500,12990
2020-07-29,agneau,,,,25000,27000
2020-07-29,ovin reforme,,,,18000,20000
2020-07-28,bœuf sans os,,,,26000,26000
2020-07-28,bœuf avec os,,,,19000,20000
2020-07-28,poulet (pac),,,,5750,6990
2020-07-28,escaloppe,,,,10500,13000
2020-07-28,agneau,,,,25000,27000
2020-07-28,ovin reforme,,,,18000,20000
2020-07-27,bœuf sans os,,,,26000,26000
2020-07-27,bœuf avec os,,,,19000,20000
2020-07-27,poulet (pac),,,,5750,6990
2020-07-27,escaloppe,,,,10500,13000
2020-07-27,agneau,,,,25000,27000
2020-07-27,ovin reforme,,,,18000,20000
2020-07-24,bœuf sans os,,,,26000,26000
2020-07-24,bœuf avec os,,,,19000,20000
2020-07-24,poulet (pac),,,,5750,6990
2020-07-24,escaloppe,,,,10500,13000
2020-07-24,agneau,,,,25000,27000
2020-07-24,ovin reforme,,,,18000,20000
2020-07-23,bœuf sans os,,,,26000,26000
2020-07-23,bœuf avec os,,,,19000,20000
2020-07-23,poulet (pac),,,,6990,7250
2020-07-23,escaloppe,,,,10800,13000
2020-07-23,agneau,,,,26000,27000
2020-07-23,ovin reforme,,,,18000,20000
2020-07-22,bœuf sans os,,,,26000,26000
2020-07-22,bœuf avec os,,,,19000,20000
2020-07-22,poulet (pac),,,,6990,7250
2020-07-22,escaloppe,,,,10800,13000
2020-07-22,agneau,,,,26000,27000
2020-07-22,ovin reforme,,,,18000,20000
2020-07-21,bœuf sans os,,,,26000,26000
2020-07-21,bœuf avec os,,,,19000,20000
2020-07-21,poulet (pac),,,,6990,7250
2020-07-21,escaloppe,,,,10800,13000
2020-07-21,agneau,,,,26000,27000
2020-07-21,ovin reforme,,,,18000,20000
2020-07-20,bœuf sans os,,,,25000,26000
2020-07-20,bœuf avec os,,,,19000,20000
2020-07-20,poulet (pac),,,,6990,7250
2020-07-20,escaloppe,,,,10800,13000
2020-07-20,agneau,,,,25000,26000
2020-07-20,ovin reforme,,,,18000,20000
2020-07-17,bœuf sans os,,,,26000,26000
2020-07-17,bœuf avec os,,,,19000,20000
2020-07-17,poulet (pac),,,,6750,6990
2020-07-17,escaloppe,,,,10800,12790
2020-07-17,agneau,,,,26000,26000
2020-07-17,ovin reforme,,,,18000,20000
2020-07-16,bœuf sans os,,,,26000,26000
2020-07-16,bœuf avec os,,,,19000,20000
2020-07-16,poulet (pac),,,,6750,6990
2020-07-16,escaloppe,,,,11000,12790
2020-07-16,agneau,,,,26000,26000
2020-07-16,ovin reforme,,,,18000,20000
2020-07-15,bœuf sans os,,,,26000,26000
2020-07-15,bœuf avec os,,,,19000,20000
2020-07-15,poulet (pac),,,,6750,6990
2020-07-15,escaloppe,,,,10500,12790
2020-07-15,agneau,,,,25000,26000
2020-07-15,ovin reforme,,,,19000,20000
2020-07-14,bœuf sans os,,,,26000,26000
2020-07-14,bœuf avec os,,,,19000,20000
2020-07-14,poulet (pac),,,,6750,6990
2020-07-14,escaloppe,,,,10500,12790
2020-07-14,agneau,,,,25000,26000
2020-07-14,ovin reforme,,,,19000,20000
2020-07-13,bœuf sans os,,,,26000,26000
2020-07-13,bœuf avec os,,,,19000,20000
2020-07-13,poulet (pac),,,,6750,6990
2020-07-13,escaloppe,,,,10500,12790
2020-07-13,agneau,,,,25000,26000
2020-07-13,ovin reforme,,,,19000,20000
2020-07-10,bœuf sans os,,,,26000,26000
2020-07-10,bœuf avec os,,,,19000,20000
2020-07-10,poulet (pac),,,,6750,6990
2020-07-10,escaloppe,,,,10500,12790
2020-07-10,agneau,,,,25000,26000
2020-07-10,ovin reforme,,,,19000,20000
2020-07-09,bœuf sans os,,,,26000,26000
2020-07-09,bœuf avec os,,,,19000,20000
2020-07-09,poulet (pac),,,,6750,6750
2020-07-09,escaloppe,,,,10800,12790
2020-07-09,agneau,,,,25000,26000
2020-07-09,ovin reforme,,,,18000,20000
2020-07-07,bœuf sans os,,,,23500,26000
2020-07-07,bœuf avec os,,,,19000,20000
2020-07-07,poulet (pac),,,,5750,6750
2020-07-07,escaloppe,,,,10800,12790
2020-07-07,agneau,,,,25000,26000
2020-07-07,ovin reforme,,,,19000,20000
2020-07-06,bœuf sans os,,,,23500,26000
2020-07-06,bœuf avec os,,,,19000,20000
2020-07-06,poulet (pac),,,,5750,6750
2020-07-06,escaloppe,,,,10800,12790
2020-07-06,agneau,,,,25000,26000
2020-07-06,ovin reforme,,,,19000,20000
2020-07-03,bœuf sans os,,,,24,26000
2020-07-03,bœuf avec os,,,,18000,20000
2020-07-03,poulet (pac),,,,5720,6990
2020-07-03,escaloppe,,,,10500,12990
2020-07-03,agneau,,,,25000,27000
2020-07-03,ovin reforme,,,,18000,20000
2020-07-02,ovin reforme,,,,18000,20000
2020-07-02,agneau,,,,23500,27000
2020-07-02,escaloppe,,,,10200,12990
2020-07-02,poulet (pac),,,,5590,6500
2020-07-02,bœuf avec os,,,,18000,19000
2020-07-02,bœuf sans os,,,,25000,26000
2020-07-01,agneau,,,,23500,27000
2020-07-01,escaloppe,,,,10200,12990
2020-07-01,poulet (pac),,,,5590,6500
2020-07-01,bœuf avec os,,,,18000,19000
2020-07-01,bœuf sans os,,,,25000,26000
2020-07-01,ovin reforme,,,,18000,20000
2020-06-30,bœuf sans os,,,,25000,26000
2020-06-30,bœuf avec os,,,,18000,19000
2020-06-30,poulet (pac),,,,6500,6900
2020-06-30,escaloppe,,,,11000,13000
2020-06-30,agneau,,,,23500,27000
2020-06-30,ovin reforme,,,,18000,20000
2020-06-29,bœuf sans os,,,,23500,26000
2020-06-29,bœuf avec os,,,,19000,20000
2020-06-29,poulet (pac),,,,6500,6990
2020-06-29,escaloppe,,,,11500,13000
2020-06-29,agneau,,,,25000,26000
2020-06-29,ovin reforme,,,,18000,20000
2020-06-26,bœuf sans os,,,,23500,26000
2020-06-26,bœuf avec os,,,,19000,20000
2020-06-26,poulet (pac),,,,6500,6990
2020-06-26,escaloppe,,,,11500,13000
2020-06-26,agneau,,,,25000,26000
2020-06-26,ovin reforme,,,,18000,20000
2020-06-25,bœuf sans os,,,,23500,26000
2020-06-25,bœuf avec os,,,,19000,20000
2020-06-25,poulet (pac),,,,6500,6990
2020-06-25,escaloppe,,,,11500,13000
2020-06-25,agneau,,,,25000,26000
2020-06-25,ovin reforme,,,,18000,20000
2020-06-23,bœuf sans os,,,,26000,26000
2020-06-23,bœuf avec os,,,,19000,20000
2020-06-23,poulet (pac),,,,6500,6990
2020-06-23,escaloppe,,,,10500,12500
2020-06-23,agneau,,,,25000,26000
2020-06-23,ovin reforme,,,,18000,20000
2020-06-22,bœuf sans os,,,,26000,26000
2020-06-22,bœuf avec os,,,,19000,20000
2020-06-22,poulet (pac),,,,6500,6990
2020-06-22,escaloppe,,,,10500,12500
2020-06-22,agneau,,,,25000,26000
2020-06-22,ovin reforme,,,,18000,20000
2020-06-19,bœuf sans os,,,,26000,26000
2020-06-19,bœuf avec os,,,,19000,20000
2020-06-19,poulet (pac),,,,6200,6990
2020-06-19,escaloppe,,,,9800,12500
2020-06-19,agneau,,,,25000,26000
2020-06-19,ovin reforme,,,,19000,20000
2020-06-17,agneau,,,,25000,26000
2020-06-17,escaloppe,,,,10500,12800
2020-06-17,poulet (pac),,,,6990,6990
2020-06-17,bœuf avec os,,,,19000,20000
2020-06-17,bœuf sans os,,,,26000,26000
2020-06-17,ovin reforme,,,,18000,20000
2020-06-16,bœuf sans os,,,,26000,26000
2020-06-16,bœuf avec os,,,,19000,20000
2020-06-16,poulet (pac),,,,6500,6990
2020-06-16,escaloppe,,,,10800,12800
2020-06-16,agneau,,,,25000,26000
2020-06-16,ovin reforme,,,,18000,20000
2020-06-15,bœuf sans os,,,,26000,28000
2020-06-15,bœuf avec os,,,,19000,20000
2020-06-15,poulet (pac),,,,6000,6990
2020-06-15,escaloppe,,,,10500,13000
2020-06-15,agneau,,,,25000,26000
2020-06-15,ovin reforme,,,,18000,20000
2020-06-11,agneau,,,,25000,27000
2020-06-11,escaloppe,,,,9600,10500
2020-06-11,poulet (pac),,,,6200,6200
2020-06-11,bœuf avec os,,,,18000,20000
2020-06-11,bœuf sans os,,,,26000,28000
2020-06-11,ovin reforme,,,,18000,20000
2020-06-10,bœuf sans os,,,,26000,28000
2020-06-10,bœuf avec os,,,,18000,20000
2020-06-10,poulet (pac),,,,6200,6200
2020-06-10,escaloppe,,,,9600,9600
2020-06-10,agneau,,,,25000,27000
2020-06-10,ovin reforme,,,,18000,20000
2020-06-09,bœuf sans os,,,,26000,28000
2020-06-09,bœuf avec os,,,,18000,20000
2020-06-09,poulet (pac),,,,6200,6200
2020-06-09,escaloppe,,,,9600,9600
2020-06-09,agneau,,,,25000,27000
2020-06-09,ovin reforme,,,,18000,20000
2020-06-08,bœuf sans os,,,,26000,28000
2020-06-08,bœuf avec os,,,,18000,20000
2020-06-08,poulet (pac),,,,6200,6200
2020-06-08,escaloppe,,,,9600,9600
2020-06-08,agneau,,,,25000,27000
2020-06-08,ovin reforme,,,,18000,20000
2020-06-05,agneau,,,,25000,27000
2020-06-05,escaloppe,,,,11990,11990
2020-06-05,poulet (pac),,,,5760,5750
2020-06-05,bœuf avec os,,,,18000,20000
2020-06-05,bœuf sans os,,,,26000,27000
2020-06-05,ovin reforme,,,,18000,20000
2020-06-04,ovin reforme,,,,18000,20000
2020-06-04,agneau,,,,25000,26000
2020-06-04,escaloppe,,,,11990,11990
2020-06-04,poulet (pac),,,,5760,5750
2020-06-04,bœuf avec os,,,,18000,20000
2020-06-04,bœuf sans os,,,,26000,27000
2020-06-02,bœuf sans os,,,,26000,27000
2020-06-02,bœuf avec os,,,,18000,20000
2020-06-02,poulet (pac),,,,5760,5760
2020-06-02,escaloppe,,,,11990,11990
2020-06-02,agneau,,,,25000,26000
2020-06-02,ovin reforme,,,,18000,20000
2020-06-01,bœuf sans os,,,,26000,27000
2020-06-01,bœuf avec os,,,,18000,20000
2020-06-01,poulet (pac),,,,5760,5760
2020-06-01,escaloppe,,,,11990,11990
2020-06-01,agneau,,,,25000,26000
2020-06-01,ovin reforme,,,,18000,20000
2020-05-29,bœuf sans os,,,,26000,27000
2020-05-29,bœuf avec os,,,,18000,20000
2020-05-29,poulet (pac),,,,5760,5760
2020-05-29,escaloppe,,,,11990,11990
2020-05-29,agneau,,,,25000,26000
2020-05-29,ovin reforme,,,,18000,20000
2020-05-27,bœuf sans os,,,,26000,27000
2020-05-27,bœuf avec os,,,,18000,20000
2020-05-27,poulet (pac),,,,5760,5760
2020-05-27,escaloppe,,,,11990,11990
2020-05-27,agneau,,,,25000,26000
2020-05-27,ovin reforme,,,,18000,20000
2020-05-22,bœuf sans os,,,,26000,27000
2020-05-22,bœuf avec os,,,,17000,20000
2020-05-22,poulet (pac),,,,5750,5750
2020-05-22,escaloppe,,,,11850,11850
2020-05-22,agneau,,,,25000,26000
2020-05-22,ovin reforme,,,,18000,20000
2020-05-21,bœuf sans os,,,,26000,27000
2020-05-21,bœuf avec os,,,,18000,20000
2020-05-21,poulet (pac),,,,5750,5750
2020-05-21,escaloppe,,,,11850,11850
2020-05-21,agneau,,,,25000,26000
2020-05-21,ovin reforme,,,,18000,20000
2020-05-20,bœuf sans os,,,,26000,27000
2020-05-20,bœuf avec os,,,,18000,20000
2020-05-20,poulet (pac),,,,5980,5980
2020-05-20,escaloppe,,,,11850,11850
2020-05-20,agneau,,,,25000,26000
2020-05-20,ovin reforme,,,,18000,20000
2020-05-19,bœuf sans os,,,,26000,27000
2020-05-19,bœuf avec os,,,,18000,20000
2020-05-19,poulet (pac),,,,5980,5980
2020-05-19,escaloppe,,,,11850,11850
2020-05-19,agneau,,,,25000,26000
2020-05-19,ovin reforme,,,,17000,20000
2020-05-18,bœuf sans os,,,,26000,27000
2020-05-18,bœuf avec os,,,,18000,20000
2020-05-18,poulet (pac),,,,5980,5980
2020-05-18,escaloppe,,,,11850,11850
2020-05-18,agneau,,,,25000,26000
2020-05-18,ovin reforme,,,,18000,20000
2020-05-15,bœuf sans os,,,,26000,27000
2020-05-15,bœuf avec os,,,,18000,20000
2020-05-15,poulet (pac),,,,5750,5750
2020-05-15,escaloppe,,,,11850,11850
2020-05-15,agneau,,,,25000,26000
2020-05-15,ovin reforme,,,,18000,20000
2020-05-14,bœuf sans os,,,,26000,27000
2020-05-14,bœuf avec os,,,,18000,20000
2020-05-14,poulet (pac),,,,5750,5750
2020-05-14,escaloppe,,,,11850,11850
2020-05-14,agneau,,,,25000,26000
2020-05-14,ovin reforme,,,,18000,20000
2020-05-13,bœuf sans os,,,,26000,27000
2020-05-13,bœuf avec os,,,,17000,20000
2020-05-13,poulet (pac),,,,5750,5750
2020-05-13,escaloppe,,,,11850,11850
2020-05-13,agneau,,,,25000,26000
2020-05-13,ovin reforme,,,,18000,20000
2020-05-12,bœuf sans os,,,,26000,27000
2020-05-12,bœuf avec os,,,,18000,20000
2020-05-12,poulet (pac),,,,5750,5750
2020-05-12,escaloppe,,,,11850,11850
2020-05-12,agneau,,,,25000,26000
2020-05-12,ovin reforme,,,,18000,20000
2020-05-11,bœuf sans os,,,,26000,27000
2020-05-11,bœuf avec os,,,,17000,20000
2020-05-11,poulet (pac),,,,5750,5750
2020-05-11,escaloppe,,,,11850,12000
2020-05-11,agneau,,,,24000,26000
2020-05-11,ovin reforme,,,,18000,20000
2020-05-08,bœuf sans os,,,,26000,27000
2020-05-08,bœuf avec os,,,,18000,20000
2020-05-08,poulet (pac),,,,5750,5750
2020-05-08,escaloppe,,,,11850,11850
2020-05-08,agneau,,,,25000,26000
2020-05-08,ovin reforme,,,,19000,20000
2020-05-07,bœuf sans os,,,,26000,27000
2020-05-07,bœuf avec os,,,,18000,20000
2020-05-07,poulet (pac),,,,5750,5750
2020-05-07,escaloppe,,,,11850,11850
2020-05-07,agneau,,,,24000,26000
2020-05-07,ovin reforme,,,,19000,20000
2020-05-06,bœuf sans os,,,,26000,27000
2020-05-06,bœuf avec os,,,,18000,20000
2020-05-06,poulet (pac),,,,5750,5750
2020-05-06,escaloppe,,,,11850,11850
2020-05-06,agneau,,,,24000,26000
2020-05-06,ovin reforme,,,,19000,20000
2020-05-05,bœuf sans os,,,,26000,27000
2020-05-05,bœuf avec os,,,,18000,20000
2020-05-05,poulet (pac),,,,5750,5750
2020-05-05,escaloppe,,,,11850,11850
2020-05-05,agneau,,,,24000,26000
2020-05-05,ovin reforme,,,,19000,20000
2020-05-04,bœuf sans os,,,,26000,2700
2020-05-04,bœuf avec os,,,,18000,20000
2020-05-04,poulet (pac),,,,5750,5750
2020-05-04,escaloppe,,,,11850,11850
2020-05-04,agneau,,,,24000,26000
2020-05-04,ovin reforme,,,,19000,20000
2018-06-26,bœuf sans os,,,,22800,25000
2018-06-26,bœuf avec os,,,,16000,18000
2018-06-26,poulet (pac),,,,6900,7500
2018-06-26,escaloppe,,,,11000,14700
2018-06-26,agneau,,,,19000,23000
2018-06-26,ovin reforme,,,,13000,18000
2018-06-25,bœuf sans os,,,,22800,25000
2018-06-25,bœuf avec os,,,,16000,18000
2018-06-25,poulet (pac),,,,6900,7500
2018-06-25,escaloppe,,,,11000,14700
2018-06-25,agneau,,,,19000,23000
2018-06-25,ovin reforme,,,,13000,18000
2018-06-21,bœuf sans os,,,,22800,25000
2018-06-21,bœuf avec os,,,,16000,18000
2018-06-21,poulet (pac),,,,6900,7500
2018-06-21,escaloppe,,,,11000,14700
2018-06-21,agneau,,,,19000,23000
2018-06-21,ovin reforme,,,,13000,18000
2018-06-20,bœuf sans os,,,,22800,25000
2018-06-20,bœuf avec os,,,,16000,18000
2018-06-20,poulet (pac),,,,6900,7500
2018-06-20,escaloppe,,,,11000,14700
2018-06-20,agneau,,,,19000,23000
2018-06-20,ovin reforme,,,,13000,18000
2018-06-01,bœuf sans os,,,,23000,25000
2018-06-01,bœuf avec os,,,,15000,18000
2018-06-01,poulet (pac),,,,6500,6900
2018-06-01,escaloppe,,,,11000,13900
2018-06-01,agneau,,,,19000,23000
2018-06-01,ovin reforme,,,,13000,15000
2018-05-30,bœuf sans os,,,,22800,25000
2018-05-30,bœuf avec os,,,,15000,18000
2018-05-30,poulet (pac),,,,6550,6800
2018-05-30,escaloppe,,,,11800,14600
2018-05-30,agneau,,,,19000,23000
2018-05-30,ovin reforme,,,,13000,15000
2018-05-29,bœuf sans os,,,,22800,25000
2018-05-29,bœuf avec os,,,,15000,18000
2018-05-29,poulet (pac),,,,6900,7800
2018-05-29,escaloppe,,,,11500,14990
2018-05-29,agneau,,,,20000,22000
2018-05-29,ovin reforme,,,,13000,15000
2018-05-28,bœuf sans os,,,,22800,25000
2018-05-28,bœuf avec os,,,,15000,18000
2018-05-28,poulet (pac),,,,6900,7800
2018-05-28,escaloppe,,,,11500,14990
2018-05-28,agneau,,,,20000,22000
2018-05-28,ovin reforme,,,,13000,15000
2018-05-25,bœuf sans os,,,,22800,25000
2018-05-25,bœuf avec os,,,,15000,18000
2018-05-25,poulet (pac),,,,6900,7800
2018-05-25,escaloppe,,,,11500,14990
2018-05-25,agneau,,,,20000,22000
2018-05-25,ovin reforme,,,,13000,15000
2018-05-21,bœuf sans os,,,,22800,25000
2018-05-21,bœuf avec os,,,,15000,18000
2018-05-21,poulet (pac),,,,6900,7500
2018-05-21,escaloppe,,,,11500,14990
2018-05-21,agneau,,,,20000,22000
2018-05-21,ovin reforme,,,,13000,15000
2018-05-18,bœuf sans os,,,,22800,25000
2018-05-18,bœuf avec os,,,,15000,18000
2018-05-18,poulet (pac),,,,6900,7200
2018-05-18,escaloppe,,,,11500,13860
2018-05-18,agneau,,,,20000,22000
2018-05-18,ovin reforme,,,,13000,15000
2018-05-17,bœuf sans os,,,,22800,25000
2018-05-17,bœuf avec os,,,,15000,18000
2018-05-17,poulet (pac),,,,6900,7200
2018-05-17,escaloppe,,,,11000,12900
2018-05-17,agneau,,,,20000,22000
2018-05-17,ovin reforme,,,,13000,15000
2018-05-16,bœuf sans os,,,,22800,25000
2018-05-16,bœuf avec os,,,,15000,18000
2018-05-16,poulet (pac),,,,6900,7200
2018-05-16,escaloppe,,,,11000,12900
2018-05-16,agneau,,,,20000,22000
2018-05-16,ovin reforme,,,,13000,15000
2018-05-15,bœuf sans os,,,,22800,25000
2018-05-15,bœuf avec os,,,,15000,18000
2018-05-15,poulet (pac),,,,6900,7190
2018-05-15,escaloppe,,,,11000,12990
2018-05-15,agneau,,,,20000,22000
2018-05-15,ovin reforme,,,,13000,14000
2018-05-14,bœuf sans os,,,,23000,25000
2018-05-14,bœuf avec os,,,,15000,18000
2018-05-14,poulet (pac),,,,6900,7190
2018-05-14,escaloppe,,,,11000,12990
2018-05-14,agneau,,,,20000,22000
2018-05-14,ovin reforme,,,,13000,14000
2018-05-11,bœuf sans os,,,,23000,25000
2018-05-11,bœuf avec os,,,,15000,19000
2018-05-11,poulet (pac),,,,6900,7190
2018-05-11,escaloppe,,,,11500,12990
2018-05-11,agneau,,,,21000,22000
2018-05-11,ovin reforme,,,,13000,16000
2018-05-09,bœuf sans os,,,,23000,23000
2018-05-09,bœuf avec os,,,,15000,17000
2018-05-09,poulet (pac),,,,7100,7990
2018-05-09,escaloppe,,,,11000,12990
2018-05-09,agneau,,,,20000,22000
2018-05-09,ovin reforme,,,,10000,16000
2018-05-08,bœuf sans os,,,,23000,23000
2018-05-08,bœuf avec os,,,,15000,17000
2018-05-08,poulet (pac),,,,7100,7990
2018-05-08,escaloppe,,,,11000,12990
2018-05-08,agneau,,,,20000,22000
2018-05-08,ovin reforme,,,,10000,16000
2018-05-04,bœuf sans os,,,,23000,25000
2018-05-04,bœuf avec os,,,,15000,19000
2018-05-04,poulet (pac),,,,6900,7190
2018-05-04,escaloppe,,,,11500,12990
2018-05-04,agneau,,,,21000,22000
2018-05-04,ovin reforme,,,,13000,16000
2018-05-03,bœuf sans os,,,,21000,23000
2018-05-03,bœuf avec os,,,,15000,18000
2018-05-03,poulet (pac),,,,7100,7190
2018-05-03,escaloppe,,,,11000,12990
2018-05-03,agneau,,,,20000,22000
2018-05-03,ovin reforme,,,,13000,16000
2018-05-02,bœuf sans os,,,,23000,23000
2018-05-02,bœuf avec os,,,,15000,17000
2018-05-02,poulet (pac),,,,7100,7990
2018-05-02,escaloppe,,,,11000,12990
2018-05-02,agneau,,,,20000,22000
2018-05-02,ovin reforme,,,,10000,16000
2018-04-27,bœuf sans os,,,,23000,23000
2018-04-27,bœuf avec os,,,,15000,17000
2018-04-27,poulet (pac),,,,7100,7990
2018-04-27,escaloppe,,,,11000,12990
2018-04-27,agneau,,,,20000,22000
2018-04-27,ovin reforme,,,,10000,16000
2018-04-25,bœuf sans os,,,,21000,23000
2018-04-25,bœuf avec os,,,,15000,18000
2018-04-25,poulet (pac),,,,7100,7190
2018-04-25,escaloppe,,,,12000,12990
2018-04-25,agneau,,,,20000,22000
2018-04-25,ovin reforme,,,,14000,16000
2018-04-24,bœuf sans os,,,,21000,23000
2018-04-24,bœuf avec os,,,,15000,18000
2018-04-24,poulet (pac),,,,7100,7190
2018-04-24,escaloppe,,,,12000,12990
2018-04-24,agneau,,,,20000,22000
2018-04-24,ovin reforme,,,,14000,16000
2018-04-23,bœuf sans os,,,,21000,23000
2018-04-23,bœuf avec os,,,,15000,18000
2018-04-23,poulet (pac),,,,6700,7100
2018-04-23,escaloppe,,,,11500,12790
