Date,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente,nom_ar,nom_fr,gouvernorat_ar,gouvernorat_fr,region_ar,region_fr,Latitude,Longitude,Altitude
2025-10-14,0,36.2900000011921,0,42.070000072717676,0.32089374795971837,1,67.5,منزل شاكر,MENZEL CHAKER,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.556840,10.313026,0.00
2025-10-14,0,37.446916256908196,0,52.044908903003225,0.19214175239766737,1,116,الحنشة,HANCHA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,35.122934,10.745022,0.00
2025-10-14,0,17.58400001078844,0,27.49799996584654,0.5273110778241872,0,20.5,قفصة,GAFSA 1 SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.424999,8.799228,0.00
2025-10-14,0,15.397826079441149,0,25.878399547661594,0.6955607887129366,0,46,القطار,EL GUETAR,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.334994,8.925215,0.00
2025-10-14,0,23.645652143689603,0,36.826086907607056,0.40731995331552573,0,31.5,السند,ESSNED,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.546493,9.258217,0.00
2025-10-14,0,10.526086945734592,0,15.148792274256692,1.188213533734207,0,40,المنلوي,METLAOUI SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.316991,8.421221,0.00
2025-10-14,0,12.54503173479145,0,22.280346396044152,0.897652112067296,0,59.5,الرديف,MOULARES SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.361991,8.169228,0.00
2025-10-14,0,32.90217412295549,0,48.41719363871299,0.4337302189941262,0,72,سيدي يعيش,REDEYEF  SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.710293,8.782128,0.00
2025-10-14,0,14.041666759488482,0,23.718528505959643,0.3372890522272441,0,22.8,أم العرائس,SIDI AIECH,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.487989,8.295220,0.00
2025-10-14,0,9.138000005930662,0,12.737999948263166,0.6672947114557792,0,17,توزر,TOZEUR SM,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.925131,8.097222,0.00
2025-10-14,0,10.012121188821213,0,17.761779067671895,1.5764186624166847,0,46.5,تمغزة,TAMEGHZA.GN,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,34.379992,7.945848,0.00
2025-10-14,0,9.369565238447292,0,9.202173933548773,1.521379632801721,0,15.5,دقاش,DEGACHE MUNICIPALITE,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.983992,8.239419,0.00
2025-10-14,0,7.046808514823305,0,12.21410730818182,1.3918331950966463,0,17.5,نفطة,NEFTA,توزر,Tozeur,الجنوب الغربي,Sud-Ouest,32.859794,7.907325,0.00
2025-10-14,0,8.461363688111305,0,14.138689211296043,0.07072791438127478,1,8.2,قبلي,KEBILI SE,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.704992,8.979226,0.00
2025-10-14,0,7.102439074618058,0,6.8687500092200935,0.5823475879353158,0,0,الفوار,EL FAOUR DOUZ,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.370194,8.668720,0.00
2025-10-14,0,9.224390213082478,0,10.214227634509125,0.3916106183580499,1,10.2,دوز,DOUZ CRDA SM,قبلي,Kébili,الجنوب الغربي,Sud-Ouest,32.461996,9.024224,0.00
2025-10-14,0,41.110204024278396,0,10.812878972415765,1.1097876921227587,0,27.5,قابس,GABES SM,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.857991,10.108727,0.00
2025-10-14,0,17.619999939762057,0,45.605509908850095,0.043854350143158576,0,7.5,الحامة,EL HAMMA PV,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.844495,9.816229,0.00
2025-10-14,0,30.889743556196876,0,28.1149999499321,0.17784101045364134,0,10,المطوية,METOUIA SM,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.957894,10.036720,0.00
2025-10-14,0,25.410000059604652,0,34.10256411116093,0.08796992478985396,0.5,8,مطماطة,MATMATA DELEGATION,قابس,Gabès,الجنوب الشرقي,Sud-Est,32.542987,9.987223,0.00
2025-10-14,0,25.20200024068355,0,32.89619706643113,0.26142839497930465,2.4,32.199999999999996,مدنين,MEDENINE 1 SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.335986,10.500219,0.00
2025-10-14,0,19.726829273308194,0,26.146000270098448,0.19123383876493677,6.5,22.8,بني خداش,BENI KHEDECHE,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.245991,10.203218,0.00
2025-10-14,0,28.779166714909177,0,23.97804866476757,1.501373214447472,0,19.5,بن قردان,BEN GUERDANE 1 SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.160484,10.770229,0.00
2025-10-14,0,40.772916811984025,0,25.310333399785065,2.2757503463185964,3.5,17.5,جرجيس,ZARZIS VILLE SE 2,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.497974,11.117350,0.00
2025-10-14,0,47.87959181198053,0,30.108545890610134,0.3321316159316306,21,29.5,جربة حومة السوق,JERBA EL MAY SM,مدنين,Médenine,الجنوب الشرقي,Sud-Est,32.799485,10.887131,0.00
2025-10-14,0,12.845120756662839,0,28.098381548092682,0.32030314573797647,39,61.6,تطاوين,TATAOUINE SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.927392,10.451446,0.00
2025-10-14,0,13.167220376654717,0,14.656811630603485,0.3411383134350979,13.4,27.2,غمراسن,"GHOMRASSEN DELEG,",تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.065988,10.347224,0.00
2025-10-14,0,10.928571452697115,0,12.070175259460191,0.08284883843888134,0,23.2,رمادة,REMADA SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.315391,10.403298,0.00
2025-10-13,0,60.91400000855325,0,63.532000080794106,0.2329534719696961,0,49.8,المهدية,MAHDIA,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.518477,11.031220,0.00
2025-10-13,0,54.46666671699947,0.12851897172946047,64.28888896041447,0.3499827165134904,0,146,الشابة,CHEBBA MUNICIPALITE,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.237678,11.115822,0.00
2025-10-13,0,35.28163248939174,0,50.195614365659445,0.737116189682758,0,61,السواسي,SOUASSI,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.348563,10.544329,0.00
2025-10-13,0,41.56777480960962,0,55.98541663928577,0.4233245266834251,2,70.2,الـــجم,EL JEM SM,المهدية,Mahdia,الوسط الشرقي,Centre-Est,35.296183,10.709476,0.00
2025-10-13,0,45.713999804556366,0,42.43400004923344,0.6598482341403922,0,35.6,صفاقس,SFAX MAOU SM,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.716489,10.734221,0.00
2025-10-13,0,37.48428576153152,0.04001676888130504,36.798000032901776,1.4402956669550442,0,26.5,عقارب,AGAREB DELEGATION,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.740884,10.533074,0.00
2025-10-13,0,30.346000018417833,0,44.89600003242492,0.08909479679951685,10,85,بير علي بن خليفة,BIR ALI BEN KHELIFA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.737292,10.095218,0.00
2025-10-13,0,35.776086936664306,0.11180652616037477,38.192995183367806,0.4581992042253041,4,56.1,الغريبة,EL GHRAIBA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.499686,10.221215,0.00
2025-10-13,0,41.18367346938774,0,49.85289115646258,0.5616524809388166,0,86,قرقنة,KERKENEH MELLITTA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.642780,11.029420,0.00
2025-10-13,0,36.2900000011921,0,41.714000068902976,0.32363235311168354,1,67.5,منزل شاكر,MENZEL CHAKER,صفاقس,Sfax,الوسط الشرقي,Centre-Est,34.556840,10.313026,0.00
2025-10-13,0,37.446916256908196,0,51.044908903003225,0.19590592313529726,1,116,الحنشة,HANCHA,صفاقس,Sfax,الوسط الشرقي,Centre-Est,35.122934,10.745022,0.00
2025-10-13,0,17.58400001078844,0,26.84799995049834,0.540077474178141,0,20.5,قفصة,GAFSA 1 SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.424999,8.799228,0.00
2025-10-13,0,15.397826079441149,0,25.41100824331377,0.7083544197714478,0,46,القطار,EL GUETAR,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.334994,8.925215,0.00
2025-10-13,0,23.645652143689603,0,35.97826082065053,0.4169184295698477,0,31.5,السند,ESSNED,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.546493,9.258217,0.00
2025-10-13,0,10.526086945734592,0,14.62705314382191,1.2305964723730245,0,40,المنلوي,METLAOUI SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.316991,8.421221,0.00
2025-10-13,0,12.54503173479145,0,21.54625548261836,0.9282355356889858,0,59.5,الرديف,MOULARES SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.361991,8.169228,0.00
2025-10-13,0,34.5460000038147,0.028946911361360978,50.92200004488231,1.1291779574510012,1.5,35.5,القصور,KSOUR ECOLE,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,35.900994,8.793994,0.00
2025-10-13,0,36.16046512265538,0,58.48372092773748,1.2225624304641192,17.5,61.5,السرس,SERS DELEGATION,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,36.066600,9.037090,0.00
2025-10-13,0,38.47949494448576,0,50.30515156574924,0.9740553099409034,6.5,49,تاجروين,TEJROUINE,الكاف,Le Kef,الشمال الغربي,Nord-Ouest,35.936996,8.491428,0.00
2025-10-13,0,44.52799997240305,0,59.792000002264984,0.7860583355335093,2,71,سليانة,SILIANA AGRICOLE,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.085492,9.366221,0.00
2025-10-13,0,48.33877560100993,0.0620619774228895,54.24081634775716,0.40559861523746576,16,47,بوعرادة,BOU ARADA II,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.349643,9.625698,0.00
2025-10-13,0,43.144897970922145,0.20859940394494902,50.83877554870382,1.0818513901325122,5,75,الكريب,KRIB FERME COSSEM,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.319045,9.137629,0.00
2025-10-13,0,32.88750003278256,0,52.62420738012325,0.49406919922219084,3,35,الروحية,ROHIA,سليانة,Siliana,الشمال الغربي,Nord-Ouest,35.651694,9.060217,0.00
2025-10-13,0,60.70199998214841,0,75.22199994415045,0.8242269554921792,0,71,سعدية برقو,SAADIA DU BARGOU SM,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.035998,9.600219,0.00
2025-10-13,0,48.64166663571571,0,62.038477840795345,0.6447611448921905,0,44,سد الأخماس,BARRAGE LAKHMES,سليانة,Siliana,الشمال الغربي,Nord-Ouest,36.074696,9.373423,0.00
2025-10-13,0,52.13800001367926,0.019179868804665188,67.42199993878602,1.1272285021061694,0,22,مكثر,MAKTAR PF,سليانة,Siliana,الشمال الغربي,Nord-Ouest,35.853203,9.204221,0.00
2025-10-13,0,56.48400011628867,0.017704128566341095,65.77399994269012,0.38008939735735814,1,22,تونس قرطاج,TUNIS CARTHAGE SM,تونس,Tunis,الشمال الشرقي,Nord-Est,36.834284,10.248223,0.00
2025-10-13,0,57.3720001360774,0,60.62199999660254,0.5443568341831254,0,16.7,تونس المنوبية,TUNIS MANOUBIA,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.784336,10.173078,0.00
2025-10-13,0,56.32200010836125,0,65.46600000098347,0.4124278251244064,2,27,أريانة,ARIANA CENTRE D'ETUD,أريانة,Ariana,الشمال الشرقي,Nord-Est,36.848147,10.178561,0.00
2025-10-13,0,51.6895833350718,0.019346257707623885,51.27240638987978,1.5602934528111112,19,36,سيدي ثابت,SIDI THABET,أريانة,Ariana,الشمال الشرقي,Nord-Est,36.912718,10.041491,0.00
2025-10-13,0,57.31875009757157,0.2442481731748917,58.57746586368931,0.6316422100966195,0,24,قلعة الأندلس,Kalaat Andalos,أريانة,Ariana,الشمال الشرقي,Nord-Est,37.033000,10.114000,0.00
2025-10-13,0,50.383333410446845,0.049619583119556596,55.778571358267335,0.6005890646576184,1.5,30.5,منوبة,MANOUBA,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.782991,10.077219,0.00
2025-10-13,0,52.72873462482374,0.056894974274380825,55.030000034719706,0.6905324364169528,0,58,برج العامري,BORJ EL AMRI,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.715495,9.886868,0.00
2025-10-13,0,50.78061224168054,0,49.330000121891494,0.7500506772466086,0,17,البطان,BATANE OMVVM,منوبة,Manouba,الشمال الشرقي,Nord-Est,36.796724,9.849985,0.00
2025-10-13,0,56.692000039070855,0,57.33599991440772,0.5929956755050204,0,49.5,بن عروس,BEN AROUS MUNICIP.,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.720884,10.267123,0.00
2025-10-13,0,52.18695647091322,0,58.509713264380366,0.4956441996042846,0,39,برج السدرية,BORJ CEDRIA,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.663282,10.328322,0.00
2025-10-13,0,59.273139936487745,0,58.260736364934075,0.6350760788232935,0,32,الخليدية,EL KHELIDIA,بن عروس,Ben Arous,الشمال الشرقي,Nord-Est,36.637193,10.194221,0.00
2025-10-13,0,57.81000007212162,0,60.99000010833143,0.36399409674648303,0,80.5,نابل,NABEUL SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.443677,10.750420,0.00
2025-10-13,0,82.73673443404995,0.0785624432056984,71.01069368569827,0.5844190198124793,0,47,قليبية,KELIBIA SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.855421,11.096021,0.00
2025-10-13,0,76.197999997139,0.006561852017359688,62.33673461665305,0.31281715540471444,0,54,قربة,KORBA SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.578677,10.859311,0.00
2025-10-13,0,69.04200008451939,0,65.29600002840161,0.24503798078045405,0,34,منزل بوزلفة,MENZEL BOUZELFA,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.681733,10.583916,0.00
2025-10-13,0,61.44000012651087,0,70.75791835010354,0.5653077554102673,0,55.5,قرمبالية,GROMBALIA DRE,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.578234,10.479524,0.00
2025-10-13,0,70.25116250993207,0.07117319943699299,76.31627883190333,0.7075816696846832,1,37,الهوارية,HAOUARIA DELEG  SM,نابل,Nabeul,الشمال الشرقي,Nord-Est,37.035877,11.012778,0.00
2025-10-13,0,65.80800006449223,0,66.84999999776484,0.4113687359898201,0,47.5,الحمامات,HAMMAMET SM PF,نابل,Nabeul,الشمال الشرقي,Nord-Est,36.412631,10.603728,0.00
2025-10-13,0,62.07000009045006,0.08055421286795339,65.93000007882715,0.515698467455619,2,61,زغوان,ZAGHOUAN,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.397791,10.145620,0.00
2025-10-13,0,51.419237588165686,0.13613581858341428,59.5854167068998,1.1177231557782816,7,80,الفحص,PT DU FAHS SM,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.352341,9.895514,0.00
2025-10-13,0,43.387999979704624,0.055314833620416594,49.87399992272259,1.3173196475478015,1.4,31.899999999999995,جندوبة,JENDOUBA,جندوبة,Jendouba,الشمال الغربي,Nord-Ouest,36.499091,8.794007,0.00
2025-10-13,0,51.287999919354924,0,57.889632617700464,0.48367900665237,5.5,55,سد بئر مشارقة,BIR MECHARGA BGE,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.509391,10.024123,0.00
2025-10-13,0,54.153869095201394,0,56.61938779116892,0.5298538393005935,0,31,صواف,SAOUAF,زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.229041,10.174420,0.00
2025-10-13,0,47.657999952435496,0,67.69374989330149,0.5613516766303446,0,64,الجبيبنة 3 النظور,DJEBIBINA YABSA(NADHOR),زغوان,Zaghouan,الشمال الشرقي,Nord-Est,36.114288,10.097478,0.00
2025-10-13,0,77.24799999490378,0.0724937862516757,60.81003117297663,0.7334316253371663,4.800000000000001,30.299999999999997,بنزرت سيدي أحمد,SIDI AHMED SM BIZERTE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.232990,9.782023,0.00
2025-10-13,0,62.51020413059361,0.05599085859147015,66.02620017379523,0.719411383283753,1.2,20.599999999999998,تينجة,TINJA HER,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.171789,9.757906,0.00
2025-10-13,0,60.35957444903065,0.3147802179427912,58.16326533060291,0.7169473681192952,0,5,راس الجبل,RAS JEBEL,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.214993,10.126721,0.00
2025-10-13,0,52.86122451692212,0.11350474860981057,64.29361704657687,1.2598451249261704,0,35.5,العالية,EL ALIA SE,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.166386,10.037618,0.00
2025-10-13,0,58.34800006374716,0.17138548003487117,47.530612257062174,1.1571489906871126,0,15,ماطر,SIDI MBAREK (MATEUR),بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.021497,9.663226,0.00
2025-10-13,0,71.47551025237355,0,60.480000071525595,0.09920634908902458,12,41,جومين,DJOUMIN DELEGATION,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,36.926992,9.388721,0.00
2025-10-13,0,92.03061221509564,0.03477103892910004,58.49183680907804,0.2085761136177303,5,31,سجنان,SEJENANE DELG,بنزرت,Bizerte,الشمال الشرقي,Nord-Est,37.059741,9.246079,0.00
2025-10-13,0,45.45400021329524,0,60.80230626815669,0.7104993650976796,0,46.6,القيروان,KAIROUAN SM,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.675988,10.104229,0.00
2025-10-13,0,50.800000088425676,0,62.799999976754194,0.5095541403160031,0,36,حفوز,HAFFOUZ DRE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.635497,9.676719,0.00
2025-10-13,0,38.25365853400491,0,70.61707326824343,0.36818291663316816,0,39,سد نبهانة,NEBHANA BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.392496,9.700119,0.00
2025-10-13,0,50.94583317109694,0,53.07560959912653,1.1587243267576546,0,16.5,الوسلاتية,OUSLATIA INRAT,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.774996,9.591225,0.00
2025-10-13,0,32.90217412295549,0,48.01501972566951,0.43736314428239426,0,72,سيدي يعيش,REDEYEF  SM,قفصة,Gafsa,الجنوب الغربي,Sud-Ouest,34.710293,8.782128,0.00
2025-10-13,0,52.0099999924004,0,69.65691495539144,0.7321599016071929,3,70.5,السبيخة,SBIKHA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.918093,10.035820,0.00
2025-10-13,0,39.03424491887798,0,60.846000022739176,0.22187161021192556,6,25,سيدي عمر بوحجلة,SIDI AMOR BOUHAJLA,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.395191,10.057861,0.00
2025-10-13,0,10.928571452697115,0,11.767849674599455,0.08497729216905868,0,23.2,رمادة,REMADA SM,تطاوين,Tataouine,الجنوب الشرقي,Sud-Est,32.315391,10.403298,0.00
2025-10-13,0,35.73799999326467,0.013990710171084896,45.85179593854413,0.4143785343864392,0,16.5,سد سيدي سعد,SIDI SAAD BARRAGE,القيروان,Kairouan,الوسط الغربي,Centre-Ouest,35.384036,9.694255,0.00
2025-10-13,0,32.464000059962274,0.21562345943416483,58.064770531905346,1.0247177325415593,20,66.5,القصرين,KASSERINE,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.165694,8.826228,0.00
2025-10-13,0,32.90208338201045,0,51.42200002089143,1.0112403247418176,0,48,فريانة,FERIANA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,34.947446,8.576477,0.00
2025-10-13,0,20.317021247554326,0.12304953415850461,56.28749992077549,1.5722851454508286,0,101,فوسانة,FOUSSANA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.351991,8.634512,0.00
2025-10-13,0,28.241999902278184,0,42.47669027930314,0,2.7,38.7,خنقة الزازية,KHANGUET ZAZIA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.090993,9.124563,0.00
2025-10-13,0,40.39130439074792,0,46.36000008627772,0.7981018104215184,4,27,سبيبة,SBIBA VILLE SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123125,0.00
2025-10-13,0,32.384000019729136,0.03087944662150368,55.91086947205274,0.7243672005538043,5,41.5,سبيطلة,SBEITLA  PAVA,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.228696,9.123136,0.00
2025-10-13,0,39.01200000867247,0.05126627703156451,44.186000093817704,0.8034218966329788,6,34,تالة,TALA SM,القصرين,Kasserine,الوسط الغربي,Centre-Ouest,35.578792,8.670524,0.00
